"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"上午 01:11:59.6556604","Akagi64.exe","10884","QuerySizeInformationVolume","C:\Windows","SUCCESS","TotalAllocationUnits: 20,727,807, AvailableAllocationUnits: 6,709,101, SectorsPerAllocationUnit: 8, BytesPerSector: 512"
"上午 01:11:59.6556768","Akagi64.exe","10884","CloseFile","C:\Windows","SUCCESS",""
"上午 01:11:59.6557940","Akagi64.exe","10884","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6558179","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Microsoft\Internet Explorer\Main","SUCCESS","Desired Access: Read"
"上午 01:11:59.6558556","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Internet Explorer\Main\FrameTabWindow","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6558824","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6559003","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Microsoft\Internet Explorer\Main","SUCCESS","Desired Access: Read"
"上午 01:11:59.6559244","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FrameTabWindow","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6559763","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Internet Explorer\Main\FrameMerging","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6559949","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FrameMerging","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6560275","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Internet Explorer\Main\SessionMerging","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6560458","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\SessionMerging","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6560670","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Internet Explorer\Main\AdminTabProcs","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6560851","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\AdminTabProcs","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6561366","Akagi64.exe","10884","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6561532","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Microsoft\Internet Explorer\Security","SUCCESS","Desired Access: Read"
"上午 01:11:59.6561787","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Internet Explorer\Security\RunBinaryControlHostProcessInSeparateAppContainer","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6561979","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6562140","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Microsoft\Internet Explorer\Security","SUCCESS","Desired Access: Read"
"上午 01:11:59.6562339","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Internet Explorer\Security\RunBinaryControlHostProcessInSeparateAppContainer","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6562623","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6562860","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Policies\Microsoft\Internet Explorer\Main","NAME NOT FOUND","Desired Access: Read"
"上午 01:11:59.6563146","Akagi64.exe","10884","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6563305","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Policies\Microsoft\Internet Explorer\Main","NAME NOT FOUND","Desired Access: Read"
"上午 01:11:59.6563529","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Internet Explorer\Main\TabProcGrowth","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6563728","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\TabProcGrowth","NAME NOT FOUND","Length: 144"
"上午 01:11:59.6564085","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Internet Explorer\Main\TabProcGrowth","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6565036","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\TabProcGrowth","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6565708","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6565871","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings","SUCCESS","Desired Access: Read"
"上午 01:11:59.6566127","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\CreateUriCacheSize","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6566317","Akagi64.exe","10884","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6566472","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings","SUCCESS","Desired Access: Read"
"上午 01:11:59.6566749","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\CreateUriCacheSize","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6566943","Akagi64.exe","10884","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6567099","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings","SUCCESS","Desired Access: Read"
"上午 01:11:59.6567300","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\CreateUriCacheSize","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6567515","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6567671","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Internet Settings","SUCCESS","Desired Access: Read"
"上午 01:11:59.6567898","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\CreateUriCacheSize","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6568276","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\EnablePunycode","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6568463","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\EnablePunycode","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6568644","Akagi64.exe","10884","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\EnablePunycode","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6568831","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\EnablePunycode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"上午 01:11:59.6569310","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6569473","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings","SUCCESS","Desired Access: Query Value"
"上午 01:11:59.6569663","Akagi64.exe","10884","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_HKLM_only","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6569863","Akagi64.exe","10884","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings","SUCCESS",""
"上午 01:11:59.6570018","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6570177","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6570368","Akagi64.exe","10884","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6570524","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6570788","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6571012","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Desired Access: Query Value"
"上午 01:11:59.6571263","Akagi64.exe","10884","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6571471","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Desired Access: Query Value"
"上午 01:11:59.6571695","Akagi64.exe","10884","RegQueryKey","HKCU\Software\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6571903","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ALLOW_REVERSE_SOLIDUS_IN_USERINFO_KB932562","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6572132","Akagi64.exe","10884","RegQueryKey","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6572338","Akagi64.exe","10884","RegOpenKey","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ALLOW_REVERSE_SOLIDUS_IN_USERINFO_KB932562","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6574731","Akagi64.exe","10884","RegQueryKey","HKCU\Software\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6574915","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_USE_IETLDLIST_FOR_DOMAIN_DETERMINATION","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6575209","Akagi64.exe","10884","RegQueryKey","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6575370","Akagi64.exe","10884","RegOpenKey","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_USE_IETLDLIST_FOR_DOMAIN_DETERMINATION","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6575824","Akagi64.exe","10884","RegQueryKey","HKCU\Software\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6575979","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_URI_DISABLECACHE","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6576150","Akagi64.exe","10884","RegQueryKey","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6576298","Akagi64.exe","10884","RegOpenKey","HKLM\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_URI_DISABLECACHE","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6577063","Akagi64.exe","10884","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6577210","Akagi64.exe","10884","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Desired Access: Read"
"上午 01:11:59.6577421","Akagi64.exe","10884","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"上午 01:11:59.6577553","Akagi64.exe","10884","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"上午 01:11:59.6577737","Akagi64.exe","10884","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS",""
"上午 01:11:59.6578049","Akagi64.exe","10884","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: Name"
"上午 01:11:59.6578233","Akagi64.exe","10884","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6578426","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\exefile\shell\runas","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6578625","Akagi64.exe","10884","RegQueryValue","HKCR\exefile\shell\runas\NoSmartScreen","NAME NOT FOUND","Length: 12"
"上午 01:11:59.6579517","Akagi64.exe","10884","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"上午 01:11:59.6579717","Akagi64.exe","10884","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6579856","Akagi64.exe","10884","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6580023","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7B8A2D94-0AC9-11D1-896C-00C04FB6BFC4}","NAME NOT FOUND","Desired Access: Read"
"上午 01:11:59.6580330","Akagi64.exe","10884","RegOpenKey","HKCR\CLSID\{7B8A2D94-0AC9-11D1-896C-00C04FB6BFC4}","SUCCESS","Desired Access: Read"
"上午 01:11:59.6580615","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
"上午 01:11:59.6580851","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6581101","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6581325","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6581524","Akagi64.exe","10884","RegOpenKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6581734","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
"上午 01:11:59.6581982","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
"上午 01:11:59.6582191","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6582420","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6582643","Akagi64.exe","10884","RegQueryValue","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"上午 01:11:59.6582848","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
"上午 01:11:59.6583064","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6583301","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6583521","Akagi64.exe","10884","RegQueryValue","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\(Default)","BUFFER OVERFLOW","Length: 12"
"上午 01:11:59.6583731","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
"上午 01:11:59.6583938","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6584172","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6584395","Akagi64.exe","10884","RegQueryValue","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\(Default)","SUCCESS","Type: REG_SZ, Length: 34, Data: Security Manager"
"上午 01:11:59.6584613","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
"上午 01:11:59.6584830","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6585150","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"上午 01:11:59.6585502","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6585691","Akagi64.exe","10884","RegOpenKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Desired Access: Read"
"上午 01:11:59.6585908","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: Name"
"上午 01:11:59.6586107","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6586314","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6586517","Akagi64.exe","10884","RegQueryValue","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"上午 01:11:59.6586694","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: Name"
"上午 01:11:59.6586873","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6587084","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6587280","Akagi64.exe","10884","RegQueryValue","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"上午 01:11:59.6587516","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: Name"
"上午 01:11:59.6587718","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6587913","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6588124","Akagi64.exe","10884","RegQueryValue","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 62, Data: C:\Windows\System32\urlmon.dll"
"上午 01:11:59.6588833","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: Name"
"上午 01:11:59.6589029","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6589360","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"上午 01:11:59.6589611","Akagi64.exe","10884","RegQueryValue","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"上午 01:11:59.6589870","Akagi64.exe","10884","RegCloseKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocServer32","SUCCESS",""
"上午 01:11:59.6590065","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
"上午 01:11:59.6590288","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6590529","Akagi64.exe","10884","RegOpenKey","HKCU\Software\Classes\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6590752","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"上午 01:11:59.6590959","Akagi64.exe","10884","RegOpenKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"上午 01:11:59.6591183","Akagi64.exe","10884","RegQueryKey","HKCR\CLSID\{7b8a2d94-0ac9-11d1-896c-00c04Fb6bfc4}","SUCCESS","Query: Name"
